"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
79,10,10.3367,0.2086,9.9302,10.7487,1,1,3,2.9283,0.0793,2.7761,3.0889,1,1,1,1.001,0.0256,0.9522,1.0522,1,1,8,8.1141,0.1751,7.7697,8.4555,1,1,2.5,2.4808,0.0592,2.3665,2.5988,1,1,0.8,0.7808,0.0244,0.7333,0.8292,1,1,0.3,0.2879,0.0148,0.2589,0.3167,1,1,0.2,0.1902,0.0152,0.1599,0.2198,1,1,-0.15,-0.1354,0.0145,-0.1639,-0.1068,1,1,-0.1,-0.0807,0.0143,-0.1089,-0.0526,1,1,2,2.0292,0.1501,1.7585,2.346,1,1,0.5,0.5617,0.0626,0.4447,0.6906,1,1,0.2,0.1929,0.0205,0.1551,0.2355,1,1,1.5,1.6305,0.1257,1.4031,1.896,1,1,0.4,0.3904,0.0447,0.3098,0.4844,1,1,0.15,0.1805,0.0196,0.1439,0.2211,1,1,0.1,0.1018,0.0139,0.0756,0.1302,1,1,0.1,0.1046,0.0139,0.0784,0.1334,1,1,0.1,0.1006,0.014,0.0742,0.1294,1,1,0.1,0.0962,0.0139,0.0703,0.1249,1,1,1,0.9918,0.0144,0.9641,1.0205,1,1,1,0.9932,0.0144,0.9651,1.0218,1,1,0.3,0.2978,0.0106,0.277,0.3188,1,1,0.3,0.2978,0.0106,0.277,0.3188,1,1
80,10,9.8697,0.1968,9.4839,10.2573,1,1,3,2.9944,0.0825,2.8347,3.1595,1,1,1,0.9988,0.0267,0.9473,1.0523,1,1,8,7.8371,0.1556,7.532,8.1461,1,1,2.5,2.4403,0.0648,2.3157,2.5698,1,1,0.8,0.7841,0.0202,0.7447,0.8243,1,1,0.3,0.3152,0.014,0.2876,0.3424,1,1,0.2,0.2052,0.014,0.1776,0.2325,1,1,-0.15,-0.1532,0.0142,-0.1809,-0.1252,1,1,-0.1,-0.1147,0.0134,-0.1411,-0.0882,1,1,2,1.9061,0.1403,1.6587,2.2054,1,1,0.5,0.5279,0.0648,0.4083,0.662,1,1,0.2,0.1989,0.0212,0.16,0.2427,1,1,1.5,1.463,0.1113,1.2637,1.6979,1,1,0.4,0.4392,0.0457,0.3562,0.5362,1,1,0.15,0.1125,0.0177,0.0796,0.1483,0,1,0.1,0.0892,0.0135,0.064,0.1168,1,1,0.1,0.0912,0.0138,0.065,0.1194,1,1,0.1,0.0933,0.0139,0.0671,0.1216,1,1,0.1,0.0858,0.0134,0.0601,0.1129,1,1,1,0.9941,0.0144,0.9664,1.0225,1,1,1,1.0136,0.0147,0.9851,1.0428,1,1,0.3,0.3034,0.0107,0.2825,0.3245,1,1,0.3,0.3034,0.0107,0.2825,0.3245,1,1
81,10,10.193,0.21,9.781,10.6031,1,1,3,2.9837,0.0786,2.8323,3.1417,1,1,1,0.9984,0.0233,0.9532,1.0449,1,1,8,8.0077,0.1398,7.7356,8.2843,1,1,2.5,2.4594,0.066,2.3319,2.5905,1,1,0.8,0.8065,0.0234,0.7614,0.8527,1,1,0.3,0.296,0.0155,0.2654,0.3263,1,1,0.2,0.1958,0.0143,0.1677,0.2241,1,1,-0.15,-0.1416,0.0147,-0.1706,-0.1128,1,1,-0.1,-0.1011,0.0146,-0.1296,-0.0727,1,1,2,2.0312,0.1478,1.7662,2.346,1,1,0.5,0.5476,0.0615,0.4358,0.677,1,1,0.2,0.1697,0.0183,0.1358,0.2079,1,1,1.5,1.2809,0.1017,1.098,1.4961,0,1,0.4,0.4467,0.0492,0.3574,0.5489,1,1,0.15,0.1588,0.0186,0.1244,0.1977,1,1,0.1,0.1095,0.0138,0.0835,0.1377,1,1,0.1,0.0971,0.014,0.0707,0.1257,1,1,0.1,0.1041,0.0139,0.0778,0.1327,1,1,0.1,0.1011,0.014,0.075,0.1298,1,1,1,0.9989,0.0145,0.9709,1.0277,1,1,1,0.992,0.0144,0.9642,1.0206,1,1,0.3,0.2906,0.0107,0.2699,0.3117,1,1,0.3,0.2906,0.0107,0.2699,0.3117,1,1
82,10,10.1738,0.2125,9.7536,10.5903,1,1,3,3.0619,0.0813,2.9043,3.2241,1,1,1,0.9921,0.0252,0.9436,1.0424,1,1,8,7.9012,0.16,7.5866,8.214,1,1,2.5,2.4837,0.0639,2.3629,2.6128,1,1,0.8,0.8065,0.0222,0.7635,0.8507,1,1,0.3,0.2806,0.016,0.2487,0.3118,1,1,0.2,0.2003,0.0141,0.1725,0.2283,1,1,-0.15,-0.1546,0.0148,-0.1837,-0.1255,1,1,-0.1,-0.1049,0.0136,-0.1316,-0.0783,1,1,2,2.0714,0.1519,1.8008,2.3954,1,1,0.5,0.5644,0.064,0.4483,0.6995,1,1,0.2,0.1921,0.0203,0.1547,0.2345,1,1,1.5,1.4876,0.1163,1.2752,1.7318,1,1,0.4,0.4247,0.0461,0.3419,0.5214,1,1,0.15,0.142,0.0195,0.1068,0.183,1,1,0.1,0.1183,0.0143,0.0917,0.1479,1,1,0.1,0.0902,0.0138,0.0641,0.1183,1,1,0.1,0.1044,0.014,0.0778,0.133,1,1,0.1,0.0841,0.0135,0.0588,0.1114,1,1,1,1.0133,0.0147,0.9848,1.0423,1,1,1,1.0144,0.0147,0.9862,1.0435,1,1,0.3,0.3147,0.0108,0.2938,0.336,1,1,0.3,0.3147,0.0108,0.2938,0.336,1,1
83,10,10.0731,0.1955,9.6889,10.4544,1,1,3,3.0138,0.0779,2.8627,3.1691,1,1,1,1.0375,0.0253,0.9881,1.0874,1,1,8,8.0198,0.1754,7.675,8.3628,1,1,2.5,2.6103,0.0684,2.4792,2.7473,1,1,0.8,0.8182,0.022,0.7753,0.8615,1,1,0.3,0.3034,0.0135,0.2768,0.3297,1,1,0.2,0.1894,0.0145,0.1606,0.2178,1,1,-0.15,-0.155,0.0139,-0.1821,-0.1278,1,1,-0.1,-0.1074,0.015,-0.1367,-0.0777,1,1,2,1.9046,0.1392,1.6565,2.2001,1,1,0.5,0.5083,0.0605,0.3955,0.6351,1,1,0.2,0.1878,0.0201,0.1511,0.2295,1,1,1.5,1.6649,0.1248,1.4394,1.929,1,1,0.4,0.4672,0.0516,0.3742,0.5771,1,1,0.15,0.1488,0.0194,0.1121,0.1885,1,1,0.1,0.0827,0.0133,0.0578,0.1099,1,1,0.1,0.0968,0.0142,0.0696,0.1255,1,1,0.1,0.0924,0.0138,0.0666,0.1208,1,1,0.1,0.1068,0.0141,0.0804,0.1354,1,1,1,1.0019,0.0145,0.9737,1.0312,1,1,1,0.9806,0.0142,0.9531,1.0087,1,1,0.3,0.2837,0.0105,0.2633,0.3044,1,1,0.3,0.2837,0.0105,0.2633,0.3044,1,1
84,10,9.682,0.1881,9.3113,10.0512,1,1,3,3.1634,0.0902,2.9891,3.3442,1,1,1,1.0333,0.0244,0.9861,1.0819,1,1,8,7.9853,0.1656,7.6585,8.3111,1,1,2.5,2.5474,0.0651,2.4241,2.6806,1,1,0.8,0.8157,0.0205,0.7765,0.8567,1,1,0.3,0.2882,0.0134,0.2617,0.3144,1,1,0.2,0.2034,0.0145,0.1749,0.2318,1,1,-0.15,-0.1502,0.0156,-0.1807,-0.1197,1,1,-0.1,-0.1026,0.0147,-0.1314,-0.0738,1,1,2,1.8282,0.134,1.5847,2.111,1,1,0.5,0.6138,0.0698,0.4844,0.7604,1,1,0.2,0.1664,0.02,0.1297,0.2078,1,1,1.5,1.5618,0.1163,1.3528,1.8068,1,1,0.4,0.4217,0.0463,0.3378,0.5186,1,1,0.15,0.1201,0.0182,0.0865,0.1578,1,1,0.1,0.0794,0.0133,0.055,0.1066,1,1,0.1,0.0971,0.014,0.0707,0.1256,1,1,0.1,0.1148,0.0144,0.0879,0.1443,1,1,0.1,0.1022,0.0139,0.0762,0.1306,1,1,1,0.9975,0.0144,0.9696,1.0261,1,1,1,1.0014,0.0145,0.9735,1.0301,1,1,0.3,0.3043,0.0105,0.2837,0.3251,1,1,0.3,0.3043,0.0105,0.2837,0.3251,1,1
85,10,9.8993,0.2153,9.471,10.3184,1,1,3,2.8022,0.0767,2.655,2.9562,0,1,1,0.9815,0.0251,0.9333,1.0323,1,1,8,8.1626,0.1704,7.8292,8.4949,1,1,2.5,2.6068,0.0633,2.4839,2.7327,1,1,0.8,0.8034,0.0217,0.7608,0.846,1,1,0.3,0.2904,0.0135,0.264,0.317,1,1,0.2,0.1789,0.0154,0.1484,0.2089,1,1,-0.15,-0.1699,0.0136,-0.1965,-0.1433,1,1,-0.1,-0.1036,0.0133,-0.1298,-0.0775,1,1,2,2.1066,0.1524,1.8328,2.4312,1,1,0.5,0.5146,0.059,0.4079,0.637,1,1,0.2,0.18,0.0202,0.1422,0.2218,1,1,1.5,1.618,0.1216,1.3985,1.8733,1,1,0.4,0.4183,0.047,0.3344,0.5187,1,1,0.15,0.1542,0.0175,0.1218,0.1903,1,1,0.1,0.0823,0.0135,0.0569,0.1101,1,1,0.1,0.1108,0.0142,0.0842,0.1399,1,1,0.1,0.0877,0.0134,0.0626,0.1151,1,1,0.1,0.0789,0.0134,0.0541,0.1065,1,1,1,0.9997,0.0144,0.9717,1.0283,1,1,1,0.9733,0.0142,0.946,1.0013,1,1,0.3,0.2852,0.0105,0.265,0.3059,1,1,0.3,0.2852,0.0105,0.265,0.3059,1,1
86,10,10.0576,0.1808,9.7036,10.4133,1,1,3,3.0138,0.0802,2.8606,3.1771,1,1,1,0.9992,0.0262,0.9485,1.0521,1,1,8,8.038,0.1543,7.7359,8.3408,1,1,2.5,2.4861,0.0623,2.3654,2.6098,1,1,0.8,0.7909,0.0205,0.75,0.8308,1,1,0.3,0.3222,0.0137,0.295,0.349,1,1,0.2,0.1961,0.0129,0.1708,0.2215,1,1,-0.15,-0.1571,0.0143,-0.1853,-0.1291,1,1,-0.1,-0.1259,0.0149,-0.1552,-0.0966,1,1,2,1.7518,0.1301,1.52,2.03,1,1,0.5,0.5069,0.0625,0.3934,0.6376,1,1,0.2,0.1964,0.0199,0.1598,0.2381,1,1,1.5,1.4658,0.1109,1.2694,1.7011,1,1,0.4,0.4172,0.0452,0.3353,0.5117,1,1,0.15,0.1255,0.0177,0.0918,0.1614,1,1,0.1,0.088,0.0136,0.0627,0.116,1,1,0.1,0.0712,0.0127,0.0481,0.0976,0,1,0.1,0.0985,0.0136,0.0731,0.1268,1,1,0.1,0.1047,0.0142,0.0782,0.1337,1,1,1,1.0066,0.0146,0.9784,1.0354,1,1,1,0.998,0.0144,0.9701,1.0266,1,1,0.3,0.296,0.0107,0.2752,0.3169,1,1,0.3,0.296,0.0107,0.2752,0.3169,1,1
87,10,9.6167,0.1999,9.2267,10.0119,1,1,3,3.028,0.0912,2.8526,3.2104,1,1,1,1.0141,0.0283,0.9599,1.0707,1,1,8,7.9287,0.1477,7.6379,8.22,1,1,2.5,2.5359,0.0639,2.4118,2.6621,1,1,0.8,0.8005,0.0216,0.7586,0.8429,1,1,0.3,0.297,0.0157,0.2662,0.3278,1,1,0.2,0.1972,0.0167,0.1643,0.23,1,1,-0.15,-0.1661,0.0143,-0.194,-0.1382,1,1,-0.1,-0.1057,0.0138,-0.1329,-0.0788,1,1,2,1.9623,0.1439,1.7039,2.2712,1,1,0.5,0.6244,0.0709,0.4938,0.7711,1,1,0.2,0.2137,0.0221,0.1733,0.2601,1,1,1.5,1.3694,0.1066,1.1771,1.596,1,1,0.4,0.4058,0.0446,0.3247,0.5002,1,1,0.15,0.1346,0.0181,0.1004,0.1711,1,1,0.1,0.1154,0.0143,0.0888,0.1448,1,1,0.1,0.1264,0.0146,0.0996,0.1563,1,1,0.1,0.0972,0.0139,0.0713,0.126,1,1,0.1,0.0873,0.0136,0.0617,0.115,1,1,1,0.9995,0.0145,0.9713,1.0282,1,1,1,0.987,0.0143,0.9594,1.0157,1,1,0.3,0.301,0.0107,0.2801,0.3219,1,1,0.3,0.301,0.0107,0.2801,0.3219,1,1
88,10,9.6383,0.217,9.2096,10.0629,1,1,3,3.0389,0.084,2.8783,3.2079,1,1,1,1.0013,0.0268,0.9498,1.0549,1,1,8,8.0826,0.1625,7.7646,8.4019,1,1,2.5,2.5373,0.064,2.4142,2.6646,1,1,0.8,0.7837,0.0205,0.7439,0.8242,1,1,0.3,0.3134,0.0129,0.2881,0.3388,1,1,0.2,0.2035,0.0136,0.1766,0.2297,1,1,-0.15,-0.1505,0.0155,-0.181,-0.1198,1,1,-0.1,-0.0978,0.0149,-0.1269,-0.0687,1,1,2,2.1048,0.1571,1.826,2.4389,1,1,0.5,0.5518,0.0683,0.4243,0.6914,1,1,0.2,0.1992,0.0208,0.1611,0.243,1,1,1.5,1.5268,0.1164,1.316,1.7764,1,1,0.4,0.4357,0.0466,0.3521,0.5343,1,1,0.15,0.1325,0.0179,0.0994,0.169,1,1,0.1,0.0741,0.013,0.0502,0.1007,1,1,0.1,0.0822,0.0134,0.0572,0.1096,1,1,0.1,0.1174,0.0143,0.0908,0.1463,1,1,0.1,0.1039,0.014,0.0776,0.1325,1,1,1,0.9911,0.0144,0.9634,1.0199,1,1,1,0.9726,0.014,0.9452,1.0002,1,1,0.3,0.2829,0.0104,0.2627,0.3036,1,1,0.3,0.2829,0.0104,0.2627,0.3036,1,1
89,10,9.9576,0.2035,9.5583,10.3553,1,1,3,3.0434,0.0839,2.8821,3.2118,1,1,1,1.0112,0.0269,0.9591,1.0657,1,1,8,8.2207,0.1481,7.931,8.5111,1,1,2.5,2.5501,0.0658,2.4243,2.682,1,1,0.8,0.7951,0.022,0.7526,0.8391,1,1,0.3,0.2971,0.0144,0.269,0.3255,1,1,0.2,0.1984,0.0152,0.1685,0.2281,1,1,-0.15,-0.1259,0.0161,-0.1575,-0.0938,1,1,-0.1,-0.135,0.0159,-0.1662,-0.1036,0,1,2,1.9747,0.1452,1.7155,2.2807,1,1,0.5,0.5567,0.0652,0.4355,0.6935,1,1,0.2,0.2058,0.0205,0.1683,0.2488,1,1,1.5,1.3718,0.1056,1.1835,1.5946,1,1,0.4,0.4489,0.0496,0.3597,0.5534,1,1,0.15,0.1498,0.0173,0.1179,0.1858,1,1,0.1,0.0949,0.014,0.0686,0.1238,1,1,0.1,0.1064,0.0145,0.0795,0.1361,1,1,0.1,0.1237,0.0141,0.0973,0.153,1,1,0.1,0.1157,0.015,0.0877,0.1466,1,1,1,1.0437,0.0152,1.0146,1.074,0,1,1,1.0057,0.0146,0.9776,1.0347,1,1,0.3,0.3109,0.011,0.2896,0.3325,1,1,0.3,0.3109,0.011,0.2896,0.3325,1,1
90,10,10.2025,0.2141,9.7805,10.6207,1,1,3,2.9419,0.0843,2.7771,3.1093,1,1,1,0.9604,0.0235,0.9148,1.0075,1,1,8,8.2745,0.1669,7.9472,8.5991,1,1,2.5,2.4117,0.0642,2.2876,2.5393,1,1,0.8,0.752,0.0202,0.7131,0.7919,0,1,0.3,0.2862,0.0141,0.2585,0.3137,1,1,0.2,0.1913,0.0141,0.1634,0.2187,1,1,-0.15,-0.1611,0.0149,-0.1904,-0.1323,1,1,-0.1,-0.1203,0.0134,-0.1465,-0.0941,1,1,2,2.0855,0.1533,1.8116,2.4132,1,1,0.5,0.6316,0.0645,0.5137,0.7673,0,1,0.2,0.171,0.0187,0.1366,0.2101,1,1,1.5,1.5441,0.118,1.3332,1.7922,1,1,0.4,0.4532,0.0453,0.3699,0.5475,1,1,0.15,0.1211,0.0185,0.0862,0.1585,1,1,0.1,0.0927,0.0137,0.0665,0.1204,1,1,0.1,0.0913,0.0136,0.0656,0.119,1,1,0.1,0.1064,0.0141,0.08,0.1354,1,1,0.1,0.0841,0.0134,0.0594,0.1117,1,1,1,0.9847,0.0142,0.9573,1.0132,1,1,1,0.9967,0.0144,0.9691,1.0252,1,1,0.3,0.2911,0.0105,0.2706,0.312,1,1,0.3,0.2911,0.0105,0.2706,0.312,1,1
91,10,9.5677,0.2064,9.1598,9.97,0,1,3,2.9534,0.0789,2.8028,3.1098,1,1,1,1.0322,0.0269,0.9805,1.0855,1,1,8,8.1755,0.1573,7.8698,8.4862,1,1,2.5,2.572,0.075,2.4279,2.7216,1,1,0.8,0.795,0.021,0.7548,0.8374,1,1,0.3,0.2829,0.0147,0.2539,0.312,1,1,0.2,0.2034,0.0152,0.1734,0.2332,1,1,-0.15,-0.156,0.0131,-0.182,-0.1305,1,1,-0.1,-0.1067,0.0149,-0.1358,-0.0772,1,1,2,2.0209,0.1477,1.7554,2.3359,1,1,0.5,0.491,0.0625,0.3765,0.6222,1,1,0.2,0.2032,0.0208,0.1654,0.2466,1,1,1.5,1.4822,0.1123,1.28,1.7198,1,1,0.4,0.5645,0.0581,0.4609,0.6874,0,1,0.15,0.1326,0.0182,0.0983,0.17,1,1,0.1,0.1018,0.0137,0.0764,0.1299,1,1,0.1,0.1072,0.0141,0.0811,0.1363,1,1,0.1,0.0812,0.0131,0.0565,0.108,1,1,0.1,0.105,0.014,0.0786,0.1339,1,1,1,0.9866,0.0143,0.9592,1.0151,1,1,1,0.9888,0.0143,0.961,1.0172,1,1,0.3,0.2745,0.0105,0.2541,0.2952,0,1,0.3,0.2745,0.0105,0.2541,0.2952,0,1
92,10,9.8966,0.2082,9.488,10.3032,1,1,3,3.0961,0.0836,2.9366,3.2619,1,1,1,0.9447,0.0248,0.8962,0.9942,0,1,8,7.8009,0.1557,7.4926,8.1016,1,1,2.5,2.49,0.0639,2.3658,2.6164,1,1,0.8,0.8237,0.0234,0.778,0.87,1,1,0.3,0.2774,0.015,0.2477,0.307,1,1,0.2,0.2137,0.0134,0.1873,0.2399,1,1,-0.15,-0.1528,0.0155,-0.1831,-0.1225,1,1,-0.1,-0.092,0.014,-0.1195,-0.0643,1,1,2,2.0092,0.1479,1.7422,2.3226,1,1,0.5,0.5731,0.0647,0.4561,0.7096,1,1,0.2,0.1873,0.0191,0.1521,0.2265,1,1,1.5,1.4604,0.1118,1.2593,1.6965,1,1,0.4,0.3794,0.0431,0.3011,0.4698,1,1,0.15,0.1484,0.0178,0.1149,0.1846,1,1,0.1,0.1061,0.0144,0.0787,0.1354,1,1,0.1,0.0803,0.0137,0.055,0.1087,1,1,0.1,0.1149,0.0142,0.0883,0.1441,1,1,0.1,0.0908,0.0137,0.0652,0.1187,1,1,1,1.0021,0.0146,0.9741,1.031,1,1,1,1.0213,0.0148,0.9928,1.0505,1,1,0.3,0.2881,0.0108,0.2673,0.3093,1,1,0.3,0.2881,0.0108,0.2673,0.3093,1,1
93,10,10.2429,0.2149,9.8269,10.6664,1,1,3,2.9151,0.0739,2.774,3.0621,1,1,1,0.9655,0.0268,0.9136,1.0187,1,1,8,8.0006,0.1494,7.7093,8.2969,1,1,2.5,2.5843,0.0694,2.451,2.7222,1,1,0.8,0.8035,0.0264,0.7526,0.8561,1,1,0.3,0.3019,0.015,0.2724,0.3311,1,1,0.2,0.1963,0.0143,0.1683,0.2246,1,1,-0.15,-0.1466,0.0155,-0.1772,-0.1161,1,1,-0.1,-0.091,0.0132,-0.1169,-0.0651,1,1,2,2.0681,0.1533,1.7937,2.3934,1,1,0.5,0.4746,0.0555,0.3737,0.5915,1,1,0.2,0.2111,0.0202,0.1744,0.2535,1,1,1.5,1.3495,0.1097,1.1524,1.5802,1,1,0.4,0.4806,0.0511,0.387,0.5874,1,1,0.15,0.2036,0.0201,0.1668,0.2456,0,1,0.1,0.1037,0.0137,0.0783,0.1318,1,1,0.1,0.0922,0.0139,0.066,0.1204,1,1,0.1,0.1134,0.0142,0.0868,0.1428,1,1,0.1,0.0763,0.0133,0.0515,0.1037,1,1,1,1.0041,0.0145,0.9761,1.0327,1,1,1,0.9914,0.0144,0.9636,1.02,1,1,0.3,0.3048,0.0107,0.2841,0.3258,1,1,0.3,0.3048,0.0107,0.2841,0.3258,1,1
94,10,9.8909,0.1987,9.5041,10.2804,1,1,3,3.0868,0.0859,2.9227,3.2559,1,1,1,1.0712,0.025,1.0229,1.1213,0,1,8,8.0935,0.1478,7.8043,8.3843,1,1,2.5,2.3897,0.0638,2.2664,2.5159,1,1,0.8,0.7742,0.0227,0.73,0.8198,1,1,0.3,0.2929,0.0149,0.2636,0.322,1,1,0.2,0.1848,0.0163,0.1527,0.2168,1,1,-0.15,-0.1498,0.0131,-0.1755,-0.1239,1,1,-0.1,-0.1283,0.0128,-0.1538,-0.1033,0,1,2,1.9385,0.1403,1.6854,2.2352,1,1,0.5,0.5682,0.0674,0.4463,0.7111,1,1,0.2,0.1793,0.021,0.1402,0.2225,1,1,1.5,1.3664,0.1049,1.177,1.5876,1,1,0.4,0.4558,0.0468,0.3706,0.5534,1,1,0.15,0.1568,0.0197,0.1213,0.199,1,1,0.1,0.1033,0.0142,0.0765,0.1326,1,1,0.1,0.122,0.0144,0.0954,0.1518,1,1,0.1,0.0814,0.0131,0.0569,0.108,1,1,0.1,0.0718,0.013,0.0482,0.0987,0,1,1,1.0021,0.0145,0.9739,1.0307,1,1,1,0.9831,0.0143,0.9554,1.0118,1,1,0.3,0.2843,0.0106,0.2637,0.305,1,1,0.3,0.2843,0.0106,0.2637,0.305,1,1
95,10,9.7079,0.2103,9.3,10.1246,1,1,3,2.8893,0.0843,2.7281,3.0576,1,1,1,0.9524,0.0269,0.9004,1.0058,1,1,8,8.1,0.1477,7.8127,8.3905,1,1,2.5,2.4985,0.0699,2.364,2.6381,1,1,0.8,0.8001,0.0203,0.7605,0.8399,1,1,0.3,0.2683,0.0153,0.2384,0.2982,0,1,0.2,0.2178,0.0145,0.1892,0.2462,1,1,-0.15,-0.1649,0.0137,-0.1917,-0.138,1,1,-0.1,-0.1028,0.0146,-0.1316,-0.0743,1,1,2,2.0397,0.1497,1.7711,2.3574,1,1,0.5,0.6152,0.0647,0.4974,0.7502,1,1,0.2,0.2105,0.0206,0.1729,0.2532,1,1,1.5,1.371,0.1048,1.1825,1.5911,1,1,0.4,0.4881,0.0507,0.3957,0.5949,1,1,0.15,0.1123,0.0192,0.0773,0.152,1,1,0.1,0.1079,0.0143,0.0811,0.1373,1,1,0.1,0.0969,0.0136,0.0714,0.125,1,1,0.1,0.0876,0.014,0.0618,0.1162,1,1,0.1,0.101,0.0138,0.0748,0.1292,1,1,1,0.9824,0.0143,0.9549,1.0108,1,1,1,1.0072,0.0147,0.9788,1.0365,1,1,0.3,0.2845,0.0105,0.2641,0.3054,1,1,0.3,0.2845,0.0105,0.2641,0.3054,1,1
