"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Mean[11]","Est_Level2Mean[11]","se_Level2Mean[11]","LL_Level2Mean[11]","UL_Level2Mean[11]","cFlag_Level2Mean[11]","pFlag_Level2Mean[11]","Tru_Level2Mean[12]","Est_Level2Mean[12]","se_Level2Mean[12]","LL_Level2Mean[12]","UL_Level2Mean[12]","cFlag_Level2Mean[12]","pFlag_Level2Mean[12]","Tru_Level2Mean[13]","Est_Level2Mean[13]","se_Level2Mean[13]","LL_Level2Mean[13]","UL_Level2Mean[13]","cFlag_Level2Mean[13]","pFlag_Level2Mean[13]","Tru_Level2Mean[14]","Est_Level2Mean[14]","se_Level2Mean[14]","LL_Level2Mean[14]","UL_Level2Mean[14]","cFlag_Level2Mean[14]","pFlag_Level2Mean[14]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_Level2Sigma[11]","Est_Level2Sigma[11]","se_Level2Sigma[11]","LL_Level2Sigma[11]","UL_Level2Sigma[11]","cFlag_Level2Sigma[11]","pFlag_Level2Sigma[11]","Tru_Level2Sigma[12]","Est_Level2Sigma[12]","se_Level2Sigma[12]","LL_Level2Sigma[12]","UL_Level2Sigma[12]","cFlag_Level2Sigma[12]","pFlag_Level2Sigma[12]","Tru_Level2Sigma[13]","Est_Level2Sigma[13]","se_Level2Sigma[13]","LL_Level2Sigma[13]","UL_Level2Sigma[13]","cFlag_Level2Sigma[13]","pFlag_Level2Sigma[13]","Tru_Level2Sigma[14]","Est_Level2Sigma[14]","se_Level2Sigma[14]","LL_Level2Sigma[14]","UL_Level2Sigma[14]","cFlag_Level2Sigma[14]","pFlag_Level2Sigma[14]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
44,3.38008587561722,3.2905,0.0546,3.1834,3.3974,1,1,2.6490919557642,2.5677,0.0435,2.4826,2.653,1,1,6.5592497625802,6.4921,0.0796,6.3363,6.6504,1,1,4.79549474076678,4.7293,0.0605,4.6106,4.8477,1,1,8.41991048086296,8.3179,0.0838,8.1531,8.4829,1,1,6.27213639876793,6.1973,0.0669,6.0673,6.3293,1,1,9.29394031721092,9.2973,0.0852,9.1298,9.4648,1,1,7.10490577112262,7.0849,0.0666,6.9534,7.2161,1,1,9.68083248283218,9.69,0.0842,9.5238,9.8535,1,1,7.54002818053297,7.5403,0.07,7.4021,7.6772,1,1,0.3,0.3109,0.0182,0.2758,0.347,1,1,0.2,0.1998,0.0162,0.1684,0.2317,1,1,-0.15,-0.1631,0.0147,-0.1923,-0.1346,1,1,-0.1,-0.1011,0.0144,-0.1296,-0.0729,1,1,1.16975723241009,1.0674,0.0449,0.9822,1.1577,0,1,0.818364051334181,0.8163,0.0372,0.7448,0.8914,1,1,1.77224917802126,1.6808,0.0604,1.5672,1.8041,1,1,1.22554713982381,1.2452,0.0464,1.1578,1.3387,1,1,1.92749400743346,1.7693,0.0633,1.6501,1.8987,0,1,1.39038469211727,1.405,0.051,1.3084,1.5082,1,1,1.96107469695758,1.8187,0.0643,1.6965,1.9499,0,1,1.44296594681151,1.3933,0.0505,1.2978,1.4968,1,1,1.97661392972742,1.7743,0.0627,1.6553,1.9012,0,1,1.46479650840188,1.478,0.0528,1.3785,1.5859,1,1,0.1,0.1195,0.0243,0.0733,0.167,1,1,0.1,0.0816,0.0199,0.049,0.124,1,1,0.1,0.0906,0.0196,0.0531,0.1292,1,1,0.1,0.0964,0.0205,0.0572,0.1355,1,1,1,1.0092,0.0166,0.9771,1.0424,1,1,1,0.9952,0.0158,0.9644,1.0264,1,1,0.3,0.3058,0.0116,0.2831,0.3288,1,1,0.3,0.3058,0.0116,0.2831,0.3288,1,1
45,3.38008587561722,3.4483,0.0581,3.334,3.5623,1,1,2.6490919557642,2.6352,0.0417,2.5534,2.7171,1,1,6.5592497625802,6.585,0.0804,6.4263,6.7422,1,1,4.79549474076678,4.8097,0.0609,4.6906,4.9296,1,1,8.41991048086296,8.403,0.0884,8.229,8.5761,1,1,6.27213639876793,6.264,0.0669,6.1325,6.3957,1,1,9.29394031721092,9.2727,0.0901,9.0965,9.4518,1,1,7.10490577112262,7.1268,0.0691,6.9914,7.2614,1,1,9.68083248283218,9.6342,0.0915,9.4544,9.8135,1,1,7.54002818053297,7.5933,0.0687,7.4587,7.7277,1,1,0.3,0.3286,0.0185,0.2916,0.3648,1,1,0.2,0.2055,0.0168,0.1729,0.2388,1,1,-0.15,-0.1602,0.0147,-0.1892,-0.132,1,1,-0.1,-0.1262,0.0148,-0.1547,-0.0966,1,1,1.16975723241009,1.1483,0.0468,1.0588,1.2426,1,1,0.818364051334181,0.7624,0.0369,0.6922,0.8366,1,1,1.77224917802126,1.6797,0.06,1.5668,1.801,1,1,1.22554713982381,1.237,0.0471,1.1477,1.332,1,1,1.92749400743346,1.8791,0.0661,1.753,2.0126,1,1,1.39038469211727,1.4012,0.0513,1.3047,1.5058,1,1,1.96107469695758,1.926,0.0669,1.7992,2.061,1,1,1.44296594681151,1.4518,0.0526,1.3526,1.5578,1,1,1.97661392972742,1.9582,0.0684,1.8286,2.0965,1,1,1.46479650840188,1.4482,0.0526,1.3477,1.5543,1,1,0.1,0.0799,0.0194,0.0474,0.1215,1,1,0.1,0.1178,0.0225,0.073,0.16,1,1,0.1,0.1146,0.0212,0.0718,0.1549,1,1,0.1,0.1046,0.0208,0.0633,0.1448,1,1,1,1.02,0.017,0.9872,1.0541,1,1,1,0.9943,0.016,0.9633,1.026,1,1,0.3,0.2932,0.0117,0.2703,0.3163,1,1,0.3,0.2932,0.0117,0.2703,0.3163,1,1
46,3.38008587561722,3.3335,0.0587,3.218,3.4488,1,1,2.6490919557642,2.7059,0.0448,2.6184,2.7942,1,1,6.5592497625802,6.5082,0.084,6.3442,6.6724,1,1,4.79549474076678,4.8638,0.0599,4.746,4.9807,1,1,8.41991048086296,8.3184,0.0895,8.1431,8.4947,1,1,6.27213639876793,6.3132,0.0687,6.1789,6.4485,1,1,9.29394031721092,9.2697,0.0873,9.0994,9.4402,1,1,7.10490577112262,7.1749,0.0698,7.0389,7.3121,1,1,9.68083248283218,9.7233,0.0893,9.5473,9.8983,1,1,7.54002818053297,7.6799,0.0715,7.54,7.8196,1,1,0.3,0.2763,0.0172,0.2432,0.3097,1,1,0.2,0.2008,0.0163,0.168,0.2318,1,1,-0.15,-0.1383,0.0151,-0.1678,-0.1091,1,1,-0.1,-0.0957,0.0141,-0.1233,-0.0677,1,1,1.16975723241009,1.1842,0.046,1.0971,1.2772,1,1,0.818364051334181,0.8469,0.0376,0.775,0.9215,1,1,1.77224917802126,1.7933,0.0619,1.6765,1.9194,1,1,1.22554713982381,1.2354,0.0464,1.1477,1.3297,1,1,1.92749400743346,1.9103,0.0661,1.7852,2.0446,1,1,1.39038469211727,1.4404,0.0518,1.3435,1.5456,1,1,1.96107469695758,1.869,0.0646,1.7463,2,1,1,1.44296594681151,1.4738,0.0528,1.3736,1.5819,1,1,1.97661392972742,1.9083,0.0659,1.7829,2.042,1,1,1.46479650840188,1.5096,0.0539,1.4076,1.6187,1,1,0.1,0.0745,0.0184,0.0443,0.1151,1,1,0.1,0.0933,0.0208,0.0538,0.1346,1,1,0.1,0.1148,0.0219,0.0705,0.1564,1,1,0.1,0.0799,0.0182,0.0477,0.1163,1,1,1,0.9788,0.016,0.9478,1.0106,1,1,1,0.9948,0.0159,0.9644,1.0262,1,1,0.3,0.2883,0.0114,0.2662,0.3108,1,1,0.3,0.2883,0.0114,0.2662,0.3108,1,1
47,3.38008587561722,3.3031,0.0578,3.1888,3.4153,1,1,2.6490919557642,2.6501,0.0424,2.5668,2.7335,1,1,6.5592497625802,6.4821,0.0784,6.3286,6.6373,1,1,4.79549474076678,4.8155,0.0594,4.7004,4.933,1,1,8.41991048086296,8.3457,0.086,8.1784,8.5154,1,1,6.27213639876793,6.2776,0.0675,6.1443,6.4102,1,1,9.29394031721092,9.2438,0.0873,9.0721,9.4147,1,1,7.10490577112262,7.1246,0.0694,6.9876,7.2608,1,1,9.68083248283218,9.6125,0.0874,9.4417,9.7841,1,1,7.54002818053297,7.5696,0.0722,7.4271,7.7107,1,1,0.3,0.3154,0.0179,0.2815,0.3513,1,1,0.2,0.1859,0.0175,0.1526,0.2208,1,1,-0.15,-0.162,0.0147,-0.1906,-0.1326,1,1,-0.1,-0.1195,0.0151,-0.1492,-0.0897,1,1,1.16975723241009,1.1417,0.0466,1.0524,1.2351,1,1,0.818364051334181,0.7902,0.0379,0.7174,0.8657,1,1,1.77224917802126,1.6601,0.0598,1.5469,1.7814,1,1,1.22554713982381,1.2205,0.0464,1.1324,1.3149,1,1,1.92749400743346,1.8261,0.064,1.7047,1.9564,1,1,1.39038469211727,1.4169,0.0513,1.3194,1.5202,1,1,1.96107469695758,1.859,0.0651,1.7357,1.9904,1,1,1.44296594681151,1.4611,0.0525,1.362,1.5677,1,1,1.97661392972742,1.8645,0.0659,1.7404,1.9981,1,1,1.46479650840188,1.5302,0.0546,1.4268,1.6408,1,1,0.1,0.0811,0.0213,0.0465,0.1275,1,1,0.1,0.1515,0.0213,0.1075,0.191,0,1,0.1,0.0794,0.0185,0.0477,0.1185,1,1,0.1,0.1174,0.0219,0.0733,0.1594,1,1,1,1.0139,0.0169,0.9813,1.0476,1,1,1,0.9855,0.0156,0.9552,1.0164,1,1,0.3,0.2878,0.0117,0.2652,0.3107,1,1,0.3,0.2878,0.0117,0.2652,0.3107,1,1
48,3.38008587561722,3.4099,0.0597,3.2931,3.5272,1,1,2.6490919557642,2.6463,0.0448,2.5592,2.7344,1,1,6.5592497625802,6.5157,0.0844,6.3505,6.6806,1,1,4.79549474076678,4.8219,0.0595,4.7062,4.9387,1,1,8.41991048086296,8.3804,0.0907,8.2024,8.5595,1,1,6.27213639876793,6.2934,0.0637,6.1685,6.4195,1,1,9.29394031721092,9.1919,0.0901,9.0134,9.3678,1,1,7.10490577112262,7.0775,0.0663,6.947,7.2075,1,1,9.68083248283218,9.6366,0.0878,9.4644,9.8077,1,1,7.54002818053297,7.5847,0.0686,7.4506,7.7193,1,1,0.3,0.3076,0.0181,0.272,0.3435,1,1,0.2,0.1784,0.0172,0.1455,0.2128,1,1,-0.15,-0.1603,0.0152,-0.1898,-0.1299,1,1,-0.1,-0.1151,0.0146,-0.1438,-0.0868,1,1,1.16975723241009,1.2015,0.0477,1.1112,1.2976,1,1,0.818364051334181,0.8546,0.0383,0.7813,0.9312,1,1,1.77224917802126,1.7945,0.0628,1.6766,1.9224,1,1,1.22554713982381,1.2229,0.0466,1.1356,1.3178,1,1,1.92749400743346,1.9355,0.067,1.8078,2.0708,1,1,1.39038469211727,1.3143,0.0488,1.2225,1.4127,1,1,1.96107469695758,1.9224,0.0666,1.7966,2.0584,1,1,1.44296594681151,1.3865,0.0502,1.2919,1.489,1,1,1.97661392972742,1.8771,0.0654,1.7534,2.0111,1,1,1.46479650840188,1.4479,0.0522,1.3489,1.5535,1,1,0.1,0.082,0.0207,0.0475,0.1276,1,1,0.1,0.1246,0.0245,0.0746,0.1708,1,1,0.1,0.1106,0.0217,0.0673,0.152,1,1,0.1,0.0995,0.0206,0.0605,0.1402,1,1,1,1.0039,0.0167,0.9719,1.0373,1,1,1,0.9828,0.0159,0.952,1.0144,1,1,0.3,0.2848,0.0115,0.2624,0.3075,1,1,0.3,0.2848,0.0115,0.2624,0.3075,1,1
49,3.38008587561722,3.3469,0.0571,3.236,3.4583,1,1,2.6490919557642,2.6917,0.0447,2.6044,2.7798,1,1,6.5592497625802,6.528,0.0844,6.3628,6.695,1,1,4.79549474076678,4.8305,0.063,4.7066,4.9541,1,1,8.41991048086296,8.3863,0.0954,8.1989,8.5732,1,1,6.27213639876793,6.3093,0.0691,6.1726,6.4443,1,1,9.29394031721092,9.2407,0.0969,9.0511,9.4313,1,1,7.10490577112262,7.1327,0.071,6.9942,7.2723,1,1,9.68083248283218,9.5647,0.0977,9.3731,9.7556,1,1,7.54002818053297,7.5789,0.0707,7.4399,7.7191,1,1,0.3,0.3127,0.0183,0.277,0.3485,1,1,0.2,0.2078,0.0164,0.176,0.2402,1,1,-0.15,-0.1394,0.0154,-0.1697,-0.1094,1,1,-0.1,-0.0868,0.0145,-0.1157,-0.059,1,1,1.16975723241009,1.1299,0.0461,1.0427,1.2228,1,1,0.818364051334181,0.8369,0.0378,0.7652,0.9129,1,1,1.77224917802126,1.8004,0.0637,1.6794,1.929,1,1,1.22554713982381,1.2965,0.0484,1.2055,1.3947,1,1,1.92749400743346,2.0412,0.0705,1.9066,2.1845,1,1,1.39038469211727,1.4531,0.0524,1.3536,1.5594,1,1,1.96107469695758,2.0845,0.0713,1.9498,2.2294,1,1,1.44296594681151,1.501,0.0536,1.3986,1.6103,1,1,1.97661392972742,2.0978,0.0718,1.9625,2.2434,1,1,1.46479650840188,1.4881,0.0534,1.387,1.5958,1,1,0.1,0.102,0.0234,0.0593,0.148,1,1,0.1,0.0925,0.0225,0.0509,0.1376,1,1,0.1,0.1157,0.0209,0.0734,0.1551,1,1,0.1,0.0873,0.0194,0.05,0.1266,1,1,1,1.0068,0.0164,0.975,1.0395,1,1,1,1.0084,0.0161,0.9773,1.0406,1,1,0.3,0.3143,0.0117,0.2913,0.3374,1,1,0.3,0.3143,0.0117,0.2913,0.3374,1,1
50,3.38008587561722,3.3773,0.0576,3.2641,3.49,1,1,2.6490919557642,2.5961,0.0431,2.5119,2.6805,1,1,6.5592497625802,6.5106,0.0803,6.3525,6.6672,1,1,4.79549474076678,4.7488,0.0613,4.6293,4.8688,1,1,8.41991048086296,8.4155,0.0877,8.2434,8.5868,1,1,6.27213639876793,6.2081,0.0674,6.0768,6.3414,1,1,9.29394031721092,9.2505,0.088,9.0786,9.4233,1,1,7.10490577112262,7.0647,0.069,6.929,7.2002,1,1,9.68083248283218,9.7213,0.0877,9.5479,9.8938,1,1,7.54002818053297,7.5093,0.0712,7.369,7.6482,1,1,0.3,0.3245,0.0177,0.29,0.3591,1,1,0.2,0.2106,0.0172,0.1772,0.2444,1,1,-0.15,-0.1748,0.0153,-0.2046,-0.1444,1,1,-0.1,-0.1287,0.0147,-0.1575,-0.1004,0,1,1.16975723241009,1.145,0.0466,1.0561,1.2392,1,1,0.818364051334181,0.793,0.0378,0.7205,0.8682,1,1,1.77224917802126,1.7009,0.0614,1.5852,1.8258,1,1,1.22554713982381,1.2566,0.0478,1.166,1.3533,1,1,1.92749400743346,1.8684,0.0656,1.7446,2.0024,1,1,1.39038469211727,1.4114,0.0517,1.3139,1.5162,1,1,1.96107469695758,1.8734,0.0656,1.7494,2.007,1,1,1.44296594681151,1.4447,0.0529,1.3444,1.551,1,1,1.97661392972742,1.8787,0.0656,1.7555,2.0113,1,1,1.46479650840188,1.4987,0.054,1.3962,1.6079,1,1,0.1,0.1064,0.0231,0.0641,0.1521,1,1,0.1,0.133,0.0238,0.0826,0.1772,1,1,0.1,0.095,0.0203,0.0554,0.136,1,1,0.1,0.1126,0.0192,0.0751,0.1497,1,1,1,0.9985,0.0163,0.9671,1.0309,1,1,1,1.019,0.0162,0.9878,1.0511,1,1,0.3,0.3078,0.0118,0.2848,0.3312,1,1,0.3,0.3078,0.0118,0.2848,0.3312,1,1
51,3.38008587561722,3.4131,0.0605,3.2937,3.5313,1,1,2.6490919557642,2.6761,0.0437,2.5908,2.7617,1,1,6.5592497625802,6.5444,0.0847,6.3782,6.7093,1,1,4.79549474076678,4.8025,0.062,4.681,4.9243,1,1,8.41991048086296,8.4402,0.0899,8.2636,8.6154,1,1,6.27213639876793,6.2886,0.0691,6.1529,6.4238,1,1,9.29394031721092,9.331,0.0893,9.1578,9.5079,1,1,7.10490577112262,7.073,0.0681,6.9387,7.2065,1,1,9.68083248283218,9.7222,0.09,9.5465,9.8978,1,1,7.54002818053297,7.4894,0.0681,7.3556,7.6227,1,1,0.3,0.2918,0.0184,0.2556,0.3282,1,1,0.2,0.1616,0.0174,0.1271,0.1952,0,1,-0.15,-0.1295,0.0149,-0.1585,-0.1002,1,1,-0.1,-0.1172,0.0147,-0.1456,-0.0881,1,1,1.16975723241009,1.2358,0.0479,1.1448,1.3326,1,1,0.818364051334181,0.8376,0.0366,0.7683,0.9115,1,1,1.77224917802126,1.803,0.0628,1.6839,1.9306,1,1,1.22554713982381,1.2855,0.0473,1.1959,1.381,1,1,1.92749400743346,1.9265,0.0666,1.7997,2.0616,1,1,1.39038469211727,1.4417,0.0514,1.3444,1.545,1,1,1.96107469695758,1.9222,0.0662,1.7979,2.0566,1,1,1.44296594681151,1.4317,0.0519,1.3337,1.5374,1,1,1.97661392972742,1.9289,0.0668,1.8031,2.0626,1,1,1.46479650840188,1.4372,0.0514,1.3399,1.5416,1,1,0.1,0.1014,0.0249,0.056,0.1514,1,1,0.1,0.1187,0.0249,0.0702,0.1668,1,1,0.1,0.1076,0.0217,0.0644,0.1491,1,1,0.1,0.0867,0.019,0.0524,0.1247,1,1,1,0.9866,0.0161,0.9555,1.0186,1,1,1,0.9524,0.0154,0.9229,0.9831,0,1,0.3,0.2857,0.0112,0.264,0.3078,1,1,0.3,0.2857,0.0112,0.264,0.3078,1,1
52,3.38008587561722,3.3834,0.057,3.2717,3.4959,1,1,2.6490919557642,2.67,0.0406,2.5905,2.75,1,1,6.5592497625802,6.5822,0.083,6.4187,6.7434,1,1,4.79549474076678,4.8014,0.0553,4.6929,4.9101,1,1,8.41991048086296,8.4468,0.0882,8.2735,8.6182,1,1,6.27213639876793,6.2839,0.0616,6.1641,6.4055,1,1,9.29394031721092,9.3337,0.0907,9.1557,9.5113,1,1,7.10490577112262,7.0764,0.0626,6.9544,7.1993,1,1,9.68083248283218,9.7474,0.088,9.5738,9.9199,1,1,7.54002818053297,7.5122,0.066,7.3815,7.6424,1,1,0.3,0.334,0.0184,0.2981,0.3703,1,1,0.2,0.2094,0.0176,0.1752,0.245,1,1,-0.15,-0.1575,0.0153,-0.1872,-0.1268,1,1,-0.1,-0.0999,0.0139,-0.127,-0.0725,1,1,1.16975723241009,1.1213,0.0466,1.032,1.2146,1,1,0.818364051334181,0.7278,0.0376,0.6553,0.8023,0,1,1.77224917802126,1.7502,0.0626,1.6319,1.8768,1,1,1.22554713982381,1.1087,0.0442,1.0247,1.198,0,1,1.92749400743346,1.8796,0.0662,1.754,2.0145,1,1,1.39038469211727,1.2641,0.048,1.173,1.3606,0,1,1.96107469695758,1.9253,0.0678,1.7972,2.0635,1,1,1.44296594681151,1.2921,0.0491,1.1989,1.3916,0,1,1.97661392972742,1.8797,0.0663,1.7532,2.0138,1,1,1.46479650840188,1.3667,0.0508,1.2692,1.4692,1,1,0.1,0.131,0.0225,0.0838,0.173,1,1,0.1,0.1334,0.0253,0.0831,0.1797,1,1,0.1,0.097,0.0206,0.0573,0.1383,1,1,0.1,0.0807,0.0177,0.0491,0.1186,1,1,1,1.0125,0.0166,0.9806,1.0454,1,1,1,1.0097,0.0164,0.9782,1.0424,1,1,0.3,0.3046,0.0119,0.2817,0.3281,1,1,0.3,0.3046,0.0119,0.2817,0.3281,1,1
53,3.38008587561722,3.2881,0.0569,3.1764,3.3991,1,1,2.6490919557642,2.6154,0.0409,2.5353,2.6954,1,1,6.5592497625802,6.5306,0.0794,6.3743,6.6847,1,1,4.79549474076678,4.7528,0.056,4.6438,4.8625,1,1,8.41991048086296,8.4024,0.0876,8.2303,8.5747,1,1,6.27213639876793,6.1826,0.064,6.056,6.3075,1,1,9.29394031721092,9.2683,0.0924,9.0864,9.4499,1,1,7.10490577112262,7.0356,0.0668,6.9049,7.1673,1,1,9.68083248283218,9.6769,0.0931,9.4952,9.8604,1,1,7.54002818053297,7.425,0.0662,7.2953,7.5559,1,1,0.3,0.2923,0.0182,0.2566,0.3279,1,1,0.2,0.161,0.0167,0.1295,0.1941,0,1,-0.15,-0.1352,0.0155,-0.1656,-0.1048,1,1,-0.1,-0.1157,0.0143,-0.1442,-0.0877,1,1,1.16975723241009,1.138,0.0452,1.0527,1.2292,1,1,0.818364051334181,0.7534,0.0357,0.6854,0.825,1,1,1.77224917802126,1.6875,0.0596,1.5746,1.8084,1,1,1.22554713982381,1.1382,0.0437,1.0554,1.2276,1,1,1.92749400743346,1.8781,0.0647,1.7542,2.0096,1,1,1.39038469211727,1.3323,0.0488,1.2393,1.432,1,1,1.96107469695758,1.9928,0.0685,1.8628,2.1323,1,1,1.44296594681151,1.4004,0.0505,1.3049,1.5032,1,1,1.97661392972742,2.005,0.0688,1.8743,2.1459,1,1,1.46479650840188,1.3927,0.0504,1.2974,1.4947,1,1,0.1,0.0782,0.0197,0.046,0.1208,1,1,0.1,0.0915,0.0234,0.0504,0.1385,1,1,0.1,0.1203,0.0218,0.0755,0.1608,1,1,0.1,0.106,0.0198,0.066,0.1439,1,1,1,0.9725,0.0162,0.9412,1.0048,1,1,1,0.9863,0.0158,0.9559,1.0176,1,1,0.3,0.2913,0.0114,0.2691,0.3139,1,1,0.3,0.2913,0.0114,0.2691,0.3139,1,1
54,3.38008587561722,3.3778,0.0595,3.262,3.4952,1,1,2.6490919557642,2.6114,0.0436,2.5263,2.6967,1,1,6.5592497625802,6.5928,0.0863,6.4238,6.7615,1,1,4.79549474076678,4.7626,0.0588,4.648,4.8782,1,1,8.41991048086296,8.4694,0.0921,8.29,8.6503,1,1,6.27213639876793,6.2133,0.0668,6.0822,6.3431,1,1,9.29394031721092,9.3749,0.0951,9.1884,9.56,1,1,7.10490577112262,7.0445,0.0688,6.9098,7.1791,1,1,9.68083248283218,9.747,0.095,9.5612,9.9349,1,1,7.54002818053297,7.46,0.0695,7.3247,7.5965,1,1,0.3,0.3189,0.0191,0.2814,0.3566,1,1,0.2,0.2249,0.0179,0.19,0.2603,1,1,-0.15,-0.1395,0.0151,-0.1694,-0.1102,1,1,-0.1,-0.0968,0.0143,-0.1244,-0.0686,1,1,1.16975723241009,1.1916,0.0483,1.0985,1.2887,1,1,0.818364051334181,0.8017,0.0388,0.7272,0.8794,1,1,1.77224917802126,1.8305,0.065,1.7069,1.9627,1,1,1.22554713982381,1.1907,0.0467,1.1019,1.2847,1,1,1.92749400743346,1.9591,0.0684,1.8305,2.0982,1,1,1.39038469211727,1.3882,0.0514,1.2904,1.492,1,1,1.96107469695758,2.0436,0.0708,1.9101,2.1877,1,1,1.44296594681151,1.4348,0.0532,1.3347,1.5426,1,1,1.97661392972742,2.039,0.0703,1.9051,2.1818,1,1,1.46479650840188,1.4553,0.0533,1.3555,1.5648,1,1,0.1,0.1051,0.0263,0.0559,0.1583,1,1,0.1,0.1704,0.0204,0.1294,0.2088,0,1,0.1,0.1194,0.0212,0.0772,0.1604,1,1,0.1,0.0743,0.0166,0.0461,0.1094,1,1,1,1.0139,0.0167,0.9816,1.0472,1,1,1,0.984,0.016,0.953,1.0157,1,1,0.3,0.2787,0.0117,0.2559,0.3017,1,1,0.3,0.2787,0.0117,0.2559,0.3017,1,1
